provinceName,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount,submission_date
ShanXi,47,0,1,0,2020/2/1
ShanXi,56,0,2,0,2020/2/2
ShanXi,56,0,1,0,2020/2/2
ShanXi,66,0,2,0,2020/2/3
ShanXi,66,0,3,0,2020/2/3
ShanXi,74,0,4,0,2020/2/4
ShanXi,74,0,2,0,2020/2/4
ShanXi,81,0,5,0,2020/2/5
ShanXi,81,0,4,0,2020/2/5
ShanXi,90,0,12,0,2020/2/6
ShanXi,90,0,8,0,2020/2/6
ShanXi,90,0,6,0,2020/2/6
ShanXi,96,0,15,0,2020/2/7
ShanXi,96,0,12,0,2020/2/7
ShanXi,104,0,20,0,2020/2/8
ShanXi,104,0,15,0,2020/2/8
ShanXi,115,0,22,0,2020/2/9
ShanXi,115,0,21,0,2020/2/9
ShanXi,115,71,21,0,2020/2/9
ShanXi,119,0,25,0,2020/2/10
ShanXi,122,0,30,0,2020/2/11
ShanXi,122,0,28,0,2020/2/11
ShanXi,122,0,26,0,2020/2/11
ShanXi,124,0,33,0,2020/2/12
ShanXi,124,0,32,0,2020/2/12
ShanXi,124,0,30,0,2020/2/12
ShanXi,126,0,33,0,2020/2/13
ShanXi,124,0,33,0,2020/2/13
ShanXi,126,0,38,0,2020/2/14
ShanXi,126,0,36,0,2020/2/14
ShanXi,127,0,42,0,2020/2/15
ShanXi,127,0,38,0,2020/2/15
ShanXi,128,0,49,0,2020/2/16
ShanXi,128,0,48,0,2020/2/16
ShanXi,128,0,46,0,2020/2/16
ShanXi,129,0,51,0,2020/2/17
ShanXi,129,0,50,0,2020/2/17
ShanXi,130,0,60,0,2020/2/18
ShanXi,130,0,57,0,2020/2/18
ShanXi,130,0,54,0,2020/2/18
ShanXi,130,0,53,0,2020/2/18
ShanXi,131,0,63,0,2020/2/19
ShanXi,131,0,62,0,2020/2/19
ShanXi,131,0,61,0,2020/2/19
ShanXi,131,0,73,0,2020/2/20
ShanXi,131,0,70,0,2020/2/20
ShanXi,131,0,68,0,2020/2/20
ShanXi,132,0,76,0,2020/2/21
ShanXi,132,0,79,0,2020/2/22
ShanXi,132,0,78,0,2020/2/22
ShanXi,132,0,89,0,2020/2/23
ShanXi,132,0,87,0,2020/2/23
ShanXi,132,0,85,0,2020/2/23
ShanXi,132,0,82,0,2020/2/23
ShanXi,132,0,81,0,2020/2/23
ShanXi,132,0,91,0,2020/2/24
ShanXi,132,0,88,0,2020/2/24
ShanXi,133,0,96,0,2020/2/25
ShanXi,133,0,94,0,2020/2/25
ShanXi,133,0,104,0,2020/2/26
ShanXi,133,0,102,0,2020/2/26
ShanXi,133,0,98,0,2020/2/26
ShanXi,133,0,106,0,2020/2/27
ShanXi,133,0,109,0,2020/2/28
ShanXi,133,0,107,0,2020/2/28
ShanXi,133,0,113,0,2020/2/29
ShanXi,133,0,115,0,2020/3/1
ShanXi,133,0,114,0,2020/3/1
ShanXi,133,0,117,0,2020/3/2
ShanXi,133,0,116,0,2020/3/2
ShanXi,133,0,120,0,2020/3/3
ShanXi,133,0,119,0,2020/3/3
ShanXi,133,0,124,0,2020/3/4
ShanXi,133,0,126,0,2020/3/5
ShanXi,133,0,127,0,2020/3/9
ShanXi,133,0,128,0,2020/3/10
ShanXi,133,0,131,0,2020/3/11
ShanXi,133,0,132,0,2020/3/12
ShanXi,133,0,133,0,2020/3/13
ShanXi,134,0,133,0,2020/3/24
ShanXi,135,0,133,0,2020/3/26
ShanXi,136,1,133,0,2020/3/29
ShanXi,137,4,133,0,2020/4/1
ShanXi,138,5,133,0,2020/4/5
ShanXi,163,5,134,0,2020/4/8
ShanXi,166,5,134,0,2020/4/9
ShanXi,168,5,134,0,2020/4/10
ShanXi,172,5,135,0,2020/4/11
ShanXi,173,5,135,0,2020/4/13
ShanXi,186,18,135,0,2020/4/15
ShanXi,194,18,135,0,2020/4/16
ShanXi,197,18,135,0,2020/4/17
ShanXi,197,18,140,0,2020/4/21
ShanXi,197,18,142,0,2020/4/23
ShanXi,197,18,149,0,2020/4/25
ShanXi,197,18,154,0,2020/4/26
ShanXi,197,18,157,0,2020/4/27
ShanXi,197,18,160,0,2020/4/28
ShanXi,197,18,164,0,2020/4/30
ShanXi,197,18,172,0,2020/5/1
ShanXi,197,18,176,0,2020/5/2
ShanXi,198,18,176,0,2020/5/3
ShanXi,198,64,180,0,2020/5/4
ShanXi,198,64,190,0,2020/5/5
ShanXi,198,64,193,0,2020/5/6
ShanXi,198,64,194,0,2020/5/7
ShanXi,198,64,195,0,2020/5/8
ShanXi,198,64,196,0,2020/5/9
ShanXi,198,64,197,0,2020/5/10
ShanXi,198,64,198,0,2020/5/13
ShanXi,199,64,198,0,2020/7/8
ShanXi,200,64,198,0,2020/7/11
ShanXi,201,64,198,0,2020/7/15
ShanXi,201,64,200,0,2020/7/19
ShanXi,201,64,201,0,2020/7/26
ShanXi,202,64,201,0,2020/8/24
ShanXi,203,64,201,0,2020/8/31
ShanXi,203,64,202,0,2020/9/12
ShanXi,203,64,203,0,2020/9/20
ShanXi,204,64,203,0,2020/9/28
ShanXi,205,64,203,0,2020/10/5
ShanXi,206,64,203,0,2020/10/7
ShanXi,208,64,203,0,2020/10/12
ShanXi,208,64,204,0,2020/10/15
ShanXi,209,64,204,0,2020/10/19
ShanXi,209,64,205,0,2020/10/24
ShanXi,211,64,205,0,2020/10/25
ShanXi,212,64,205,0,2020/10/26
ShanXi,212,64,206,0,2020/10/29
ShanXi,212,64,207,0,2020/10/31
ShanXi,212,64,208,0,2020/11/1
ShanXi,215,64,208,0,2020/11/2
ShanXi,215,64,210,0,2020/11/4
ShanXi,215,64,211,0,2020/11/5
ShanXi,216,64,211,0,2020/11/6
ShanXi,216,64,213,0,2020/11/7
ShanXi,217,64,213,0,2020/11/8
ShanXi,218,64,213,0,2020/11/9
ShanXi,219,64,213,0,2020/11/16
ShanXi,220,64,213,0,2020/11/18
ShanXi,220,64,214,0,2020/11/22
ShanXi,220,64,215,0,2020/11/23
ShanXi,220,64,216,0,2020/11/26
ShanXi,220,64,217,0,2020/11/27
ShanXi,221,64,217,0,2020/11/30
ShanXi,221,64,218,0,2020/12/2
ShanXi,222,64,218,0,2020/12/5
ShanXi,222,64,220,0,2020/12/15
ShanXi,223,64,220,0,2020/12/18
ShanXi,224,64,220,0,2020/12/21
ShanXi,224,64,221,0,2020/12/23
ShaanXi,3,1,0,0,2020/1/23
ShaanXi,0,4,0,0,2020/1/23
ShaanXi,5,0,0,0,2020/1/24
ShaanXi,3,0,0,0,2020/1/24
ShaanXi,15,0,0,0,2020/1/25
ShaanXi,22,0,0,0,2020/1/26
ShaanXi,35,0,0,0,2020/1/27
ShaanXi,22,0,0,0,2020/1/27
ShaanXi,46,0,0,0,2020/1/28
ShaanXi,56,0,0,0,2020/1/29
ShaanXi,63,0,0,0,2020/1/30
ShaanXi,87,0,0,0,2020/1/31
ShaanXi,101,0,0,0,2020/2/1
ShaanXi,116,0,0,0,2020/2/2
ShaanXi,128,0,0,0,2020/2/3
ShaanXi,142,0,2,0,2020/2/4
ShaanXi,142,0,1,0,2020/2/4
ShaanXi,128,0,1,0,2020/2/4
ShaanXi,165,0,6,0,2020/2/5
ShaanXi,165,0,2,0,2020/2/5
ShaanXi,142,0,2,0,2020/2/5
ShaanXi,173,0,9,0,2020/2/6
ShaanXi,173,0,8,0,2020/2/6
ShaanXi,173,0,7,0,2020/2/6
ShaanXi,173,0,6,0,2020/2/6
ShaanXi,184,0,17,0,2020/2/7
ShaanXi,184,0,15,0,2020/2/7
ShaanXi,184,0,11,0,2020/2/7
ShaanXi,195,0,20,0,2020/2/8
ShaanXi,195,0,19,0,2020/2/8
ShaanXi,195,0,18,0,2020/2/8
ShaanXi,195,0,17,0,2020/2/8
ShaanXi,208,0,25,0,2020/2/9
ShaanXi,208,0,20,0,2020/2/9
ShaanXi,213,0,30,0,2020/2/10
ShaanXi,213,0,27,0,2020/2/10
ShaanXi,213,0,26,0,2020/2/10
ShaanXi,219,0,32,0,2020/2/11
ShaanXi,219,0,31,0,2020/2/11
ShaanXi,225,0,43,0,2020/2/12
ShaanXi,225,0,40,0,2020/2/12
ShaanXi,225,0,39,0,2020/2/12
ShaanXi,225,0,36,0,2020/2/12
ShaanXi,229,0,46,0,2020/2/13
ShaanXi,229,0,45,0,2020/2/13
ShaanXi,229,0,44,0,2020/2/13
ShaanXi,229,0,42,0,2020/2/13
ShaanXi,225,0,43,0,2020/2/13
ShaanXi,230,0,54,0,2020/2/14
ShaanXi,230,0,49,0,2020/2/14
ShaanXi,232,0,60,0,2020/2/15
ShaanXi,232,0,59,0,2020/2/15
ShaanXi,232,0,56,0,2020/2/15
ShaanXi,232,0,54,0,2020/2/15
ShaanXi,232,0,53,0,2020/2/15
ShaanXi,236,0,71,0,2020/2/16
ShaanXi,236,0,70,0,2020/2/16
ShaanXi,236,0,64,0,2020/2/16
ShaanXi,240,0,79,0,2020/2/17
ShaanXi,240,0,76,0,2020/2/17
ShaanXi,240,0,75,0,2020/2/17
ShaanXi,240,0,74,0,2020/2/17
ShaanXi,240,0,89,0,2020/2/18
ShaanXi,240,0,86,0,2020/2/18
ShaanXi,240,0,85,0,2020/2/18
ShaanXi,240,0,84,0,2020/2/18
ShaanXi,240,0,81,0,2020/2/18
ShaanXi,242,0,102,0,2020/2/19
ShaanXi,242,0,100,0,2020/2/19
ShaanXi,242,0,89,0,2020/2/19
ShaanXi,245,0,118,1,2020/2/20
ShaanXi,245,0,113,1,2020/2/20
ShaanXi,245,0,106,1,2020/2/20
ShaanXi,245,0,105,1,2020/2/20
ShaanXi,245,0,134,1,2020/2/21
ShaanXi,245,0,130,1,2020/2/21
ShaanXi,245,0,117,1,2020/2/21
ShaanXi,245,0,149,1,2020/2/22
ShaanXi,245,0,147,1,2020/2/22
ShaanXi,245,0,141,1,2020/2/22
ShaanXi,245,0,140,1,2020/2/22
ShaanXi,245,0,163,1,2020/2/23
ShaanXi,245,0,159,1,2020/2/23
ShaanXi,245,0,158,1,2020/2/23
ShaanXi,245,0,157,1,2020/2/23
ShaanXi,245,0,154,1,2020/2/23
ShaanXi,245,0,153,1,2020/2/23
ShaanXi,245,0,173,1,2020/2/24
ShaanXi,245,0,169,1,2020/2/24
ShaanXi,245,0,164,1,2020/2/24
ShaanXi,245,0,162,1,2020/2/24
ShaanXi,245,0,186,1,2020/2/25
ShaanXi,245,0,185,1,2020/2/25
ShaanXi,245,0,184,1,2020/2/25
ShaanXi,245,0,183,1,2020/2/25
ShaanXi,245,0,179,1,2020/2/25
ShaanXi,245,0,178,1,2020/2/25
ShaanXi,245,0,175,1,2020/2/25
ShaanXi,245,0,192,1,2020/2/26
ShaanXi,245,0,189,1,2020/2/26
ShaanXi,245,0,187,1,2020/2/26
ShaanXi,245,0,195,1,2020/2/27
ShaanXi,245,0,194,1,2020/2/27
ShaanXi,245,0,199,1,2020/2/28
ShaanXi,245,0,198,1,2020/2/28
ShaanXi,245,0,197,1,2020/2/28
ShaanXi,245,0,207,1,2020/2/29
ShaanXi,245,0,205,1,2020/2/29
ShaanXi,245,0,203,1,2020/2/29
ShaanXi,245,0,200,1,2020/2/29
ShaanXi,245,0,208,1,2020/3/1
ShaanXi,245,0,216,1,2020/3/2
ShaanXi,245,0,214,1,2020/3/2
ShaanXi,245,0,209,1,2020/3/2
ShaanXi,245,0,223,1,2020/3/4
ShaanXi,245,0,218,1,2020/3/4
ShaanXi,245,0,224,1,2020/3/5
ShaanXi,245,0,222,1,2020/3/5
ShaanXi,245,0,226,1,2020/3/6
ShaanXi,245,0,227,1,2020/3/8
ShaanXi,245,0,228,1,2020/3/10
ShaanXi,245,0,232,1,2020/3/11
ShaanXi,245,0,231,1,2020/3/11
ShaanXi,245,0,232,2,2020/3/12
ShaanXi,245,0,233,2,2020/3/16
ShaanXi,246,0,236,3,2020/3/17
ShaanXi,246,0,233,3,2020/3/17
ShaanXi,246,0,237,3,2020/3/18
ShaanXi,247,0,237,3,2020/3/20
ShaanXi,248,0,239,3,2020/3/21
ShaanXi,249,0,240,3,2020/3/24
ShaanXi,250,1,240,3,2020/3/25
ShaanXi,253,1,242,3,2020/3/26
ShaanXi,255,1,242,3,2020/4/1
ShaanXi,255,1,244,3,2020/4/3
ShaanXi,256,1,245,3,2020/4/4
ShaanXi,256,1,246,3,2020/4/6
ShaanXi,256,1,248,3,2020/4/11
ShaanXi,256,1,251,3,2020/4/15
ShaanXi,256,1,252,3,2020/4/17
ShaanXi,277,1,253,3,2020/4/21
ShaanXi,256,1,253,3,2020/4/21
ShaanXi,279,1,253,3,2020/4/22
ShaanXi,286,1,253,3,2020/4/25
ShaanXi,306,1,253,3,2020/4/28
ShaanXi,306,1,254,3,2020/5/1
ShaanXi,306,1,255,3,2020/5/2
ShaanXi,306,1,260,3,2020/5/3
ShaanXi,306,1,263,3,2020/5/4
ShaanXi,308,1,264,3,2020/5/6
ShaanXi,308,1,266,3,2020/5/7
ShaanXi,308,1,268,3,2020/5/8
ShaanXi,308,1,292,3,2020/5/9
ShaanXi,308,1,293,3,2020/5/10
ShaanXi,308,1,294,3,2020/5/11
ShaanXi,308,1,296,3,2020/5/12
ShaanXi,308,1,297,3,2020/5/13
ShaanXi,308,1,300,3,2020/5/15
ShaanXi,308,1,301,3,2020/5/16
ShaanXi,308,1,303,3,2020/5/19
ShaanXi,308,1,304,3,2020/5/23
ShaanXi,308,1,305,3,2020/5/24
ShaanXi,309,1,305,3,2020/6/1
ShaanXi,311,1,305,3,2020/6/7
ShaanXi,311,1,306,3,2020/6/11
ShaanXi,313,1,306,3,2020/6/14
ShaanXi,314,1,306,3,2020/6/17
ShaanXi,316,1,306,3,2020/6/21
ShaanXi,317,1,306,3,2020/6/22
ShaanXi,317,1,307,3,2020/6/23
ShaanXi,319,1,307,3,2020/6/24
ShaanXi,318,1,307,3,2020/6/24
ShaanXi,320,1,307,3,2020/6/28
ShaanXi,320,1,308,3,2020/6/30
ShaanXi,320,1,309,3,2020/7/1
ShaanXi,320,1,310,3,2020/7/2
ShaanXi,320,1,311,3,2020/7/5
ShaanXi,321,1,313,3,2020/7/6
ShaanXi,321,1,311,3,2020/7/6
ShaanXi,321,1,314,3,2020/7/9
ShaanXi,321,1,315,3,2020/7/15
ShaanXi,322,1,315,3,2020/7/19
ShaanXi,322,1,316,3,2020/7/20
ShaanXi,323,1,317,3,2020/7/23
ShaanXi,323,1,318,3,2020/7/27
ShaanXi,324,1,318,3,2020/7/30
ShaanXi,326,1,318,3,2020/8/2
ShaanXi,327,1,318,3,2020/8/5
ShaanXi,328,1,318,3,2020/8/6
ShaanXi,328,1,319,3,2020/8/9
ShaanXi,331,1,319,3,2020/8/10
ShaanXi,340,1,322,3,2020/8/11
ShaanXi,341,1,323,3,2020/8/12
ShaanXi,341,1,324,3,2020/8/13
ShaanXi,346,1,324,3,2020/8/14
ShaanXi,348,1,324,3,2020/8/15
ShaanXi,351,1,324,3,2020/8/16
ShaanXi,354,1,324,3,2020/8/17
ShaanXi,356,1,324,3,2020/8/18
ShaanXi,358,1,335,3,2020/8/19
ShaanXi,358,1,338,3,2020/8/20
ShaanXi,358,1,339,3,2020/8/21
ShaanXi,358,1,337,3,2020/8/21
ShaanXi,360,1,341,3,2020/8/22
ShaanXi,360,1,339,3,2020/8/22
ShaanXi,362,1,343,3,2020/8/23
ShaanXi,362,1,341,3,2020/8/23
ShaanXi,362,1,345,3,2020/8/24
ShaanXi,364,1,347,3,2020/8/25
ShaanXi,364,1,345,3,2020/8/25
ShaanXi,364,1,349,3,2020/8/26
ShaanXi,364,1,353,3,2020/8/27
ShaanXi,365,1,355,3,2020/8/31
ShaanXi,365,1,353,3,2020/8/31
ShaanXi,365,1,360,3,2020/9/2
ShaanXi,371,1,360,3,2020/9/3
ShaanXi,373,1,360,3,2020/9/4
ShaanXi,374,1,360,3,2020/9/5
ShaanXi,377,1,360,3,2020/9/6
ShaanXi,375,1,360,3,2020/9/6
ShaanXi,378,1,361,3,2020/9/8
ShaanXi,378,1,362,3,2020/9/9
ShaanXi,378,1,364,3,2020/9/10
ShaanXi,379,1,364,3,2020/9/11
ShaanXi,380,1,365,3,2020/9/12
ShaanXi,380,1,364,3,2020/9/12
ShaanXi,381,1,368,3,2020/9/13
ShaanXi,381,1,365,3,2020/9/13
ShaanXi,381,1,369,3,2020/9/14
ShaanXi,381,1,370,3,2020/9/15
ShaanXi,382,1,370,3,2020/9/16
ShaanXi,384,1,371,3,2020/9/17
ShaanXi,384,1,370,3,2020/9/17
ShaanXi,397,1,371,3,2020/9/18
ShaanXi,399,1,372,3,2020/9/19
ShaanXi,401,1,372,3,2020/9/21
ShaanXi,401,1,374,3,2020/9/23
ShaanXi,402,1,374,3,2020/9/24
ShaanXi,403,1,374,3,2020/9/26
ShaanXi,406,1,378,3,2020/9/29
ShaanXi,408,1,381,3,2020/9/30
ShaanXi,408,1,378,3,2020/9/30
ShaanXi,409,1,382,3,2020/10/1
ShaanXi,409,1,381,3,2020/10/1
ShaanXi,410,1,383,3,2020/10/2
ShaanXi,410,1,382,3,2020/10/2
ShaanXi,411,1,384,3,2020/10/3
ShaanXi,411,1,383,3,2020/10/3
ShaanXi,413,1,386,3,2020/10/4
ShaanXi,413,1,384,3,2020/10/4
ShaanXi,413,1,388,3,2020/10/5
ShaanXi,414,1,389,3,2020/10/6
ShaanXi,414,1,388,3,2020/10/6
ShaanXi,414,1,394,3,2020/10/7
ShaanXi,415,1,396,3,2020/10/8
ShaanXi,425,1,396,3,2020/10/9
ShaanXi,428,1,397,3,2020/10/10
ShaanXi,428,1,396,3,2020/10/10
ShaanXi,428,1,399,3,2020/10/13
ShaanXi,431,1,399,3,2020/10/14
ShaanXi,433,1,402,3,2020/10/15
ShaanXi,433,1,399,3,2020/10/15
ShaanXi,434,1,402,3,2020/10/17
ShaanXi,436,1,406,3,2020/10/18
ShaanXi,436,1,402,3,2020/10/18
ShaanXi,438,1,408,3,2020/10/19
ShaanXi,438,1,406,3,2020/10/19
ShaanXi,438,1,409,3,2020/10/20
ShaanXi,438,1,412,3,2020/10/21
ShaanXi,438,1,414,3,2020/10/22
ShaanXi,444,1,414,3,2020/10/24
ShaanXi,442,1,417,3,2020/10/25
ShaanXi,442,1,414,3,2020/10/25
ShaanXi,445,1,414,3,2020/10/25
ShaanXi,444,1,417,3,2020/10/26
ShaanXi,447,1,421,3,2020/10/27
ShaanXi,447,1,417,3,2020/10/27
ShaanXi,453,1,421,3,2020/10/28
ShaanXi,454,1,421,3,2020/10/29
ShaanXi,454,1,423,3,2020/10/30
ShaanXi,455,1,423,3,2020/11/1
ShaanXi,455,1,426,3,2020/11/2
ShaanXi,456,1,427,3,2020/11/4
ShaanXi,459,1,427,3,2020/11/5
ShaanXi,459,1,428,3,2020/11/6
ShaanXi,463,1,429,3,2020/11/7
ShaanXi,463,1,428,3,2020/11/7
ShaanXi,472,1,432,3,2020/11/8
ShaanXi,472,1,429,3,2020/11/8
ShaanXi,478,1,434,3,2020/11/9
ShaanXi,478,1,432,3,2020/11/9
ShaanXi,479,1,434,3,2020/11/10
ShaanXi,480,1,434,3,2020/11/11
ShaanXi,482,1,434,3,2020/11/12
ShaanXi,483,1,434,3,2020/11/13
ShaanXi,484,1,438,3,2020/11/14
ShaanXi,484,1,434,3,2020/11/14
ShaanXi,486,1,439,3,2020/11/15
ShaanXi,486,1,438,3,2020/11/15
ShaanXi,487,1,439,3,2020/11/16
ShaanXi,487,1,443,3,2020/11/18
ShaanXi,490,1,444,3,2020/11/20
ShaanXi,490,1,443,3,2020/11/20
ShaanXi,490,1,446,3,2020/11/21
ShaanXi,492,1,447,3,2020/11/22
ShaanXi,492,1,446,3,2020/11/22
ShaanXi,493,1,447,3,2020/11/23
ShaanXi,495,1,449,3,2020/11/24
ShaanXi,496,1,453,3,2020/11/25
ShaanXi,496,1,449,3,2020/11/25
ShaanXi,496,1,455,3,2020/11/26
ShaanXi,497,1,455,3,2020/11/27
ShaanXi,497,1,460,3,2020/11/28
ShaanXi,498,1,463,3,2020/11/29
ShaanXi,498,1,460,3,2020/11/29
ShaanXi,498,1,467,3,2020/11/30
ShaanXi,499,1,468,3,2020/12/1
ShaanXi,499,1,467,3,2020/12/1
ShaanXi,500,1,469,3,2020/12/2
ShaanXi,500,1,468,3,2020/12/2
ShaanXi,501,1,470,3,2020/12/3
ShaanXi,501,1,469,3,2020/12/3
ShaanXi,501,1,471,3,2020/12/4
ShaanXi,501,1,474,3,2020/12/5
ShaanXi,502,1,474,3,2020/12/6
ShaanXi,502,1,480,3,2020/12/9
ShaanXi,502,1,479,3,2020/12/9
ShaanXi,502,1,481,3,2020/12/12
ShaanXi,502,1,482,3,2020/12/14
ShaanXi,502,1,483,3,2020/12/15
ShaanXi,502,1,485,3,2020/12/18
ShaanXi,504,1,485,3,2020/12/20
ShaanXi,504,1,487,3,2020/12/23
ShaanXi,505,1,487,3,2020/12/26
ShaanXi,505,1,489,3,2020/12/29
ShaanXi,506,1,490,3,2020/12/31
ShaanXi,506,1,489,3,2020/12/31
ShangHai,9,10,0,0,2020/1/22
ShangHai,6,3,0,0,2020/1/22
ShangHai,16,22,0,0,2020/1/23
ShangHai,20,0,1,0,2020/1/24
ShangHai,20,0,0,0,2020/1/24
ShangHai,16,0,0,0,2020/1/24
ShangHai,33,0,1,0,2020/1/25
ShangHai,40,0,1,1,2020/1/26
ShangHai,40,0,1,0,2020/1/26
ShangHai,40,0,0,0,2020/1/26
ShangHai,53,0,3,1,2020/1/27
ShangHai,53,0,1,1,2020/1/27
ShangHai,66,0,4,1,2020/1/28
ShangHai,66,0,3,1,2020/1/28
ShangHai,66,0,0,0,2020/1/28
ShangHai,96,0,5,1,2020/1/29
ShangHai,80,0,5,1,2020/1/29
ShangHai,80,0,4,1,2020/1/29
ShangHai,112,0,5,1,2020/1/30
ShangHai,101,0,5,1,2020/1/30
ShangHai,101,0,11,1,2020/1/30
ShangHai,135,0,9,1,2020/1/31
ShangHai,128,0,9,1,2020/1/31
ShangHai,128,0,5,1,2020/1/31
ShangHai,169,0,10,1,2020/2/1
ShangHai,153,0,9,1,2020/2/1
ShangHai,182,0,10,1,2020/2/2
ShangHai,177,0,10,1,2020/2/2
ShangHai,203,0,10,1,2020/2/3
ShangHai,193,0,10,1,2020/2/3
ShangHai,219,0,12,1,2020/2/4
ShangHai,208,0,12,1,2020/2/4
ShangHai,208,0,10,1,2020/2/4
ShangHai,243,0,15,1,2020/2/5
ShangHai,233,0,12,1,2020/2/5
ShangHai,257,0,25,1,2020/2/6
ShangHai,254,0,25,1,2020/2/6
ShangHai,254,0,15,1,2020/2/6
ShangHai,254,0,15,0,2020/2/6
ShangHai,277,166,30,1,2020/2/7
ShangHai,269,166,30,1,2020/2/7
ShangHai,269,166,25,1,2020/2/7
ShangHai,286,0,41,1,2020/2/8
ShangHai,281,0,41,1,2020/2/8
ShangHai,281,0,30,1,2020/2/8
ShangHai,293,0,44,1,2020/2/9
ShangHai,292,0,44,1,2020/2/9
ShangHai,292,0,41,1,2020/2/9
ShangHai,299,0,48,1,2020/2/10
ShangHai,295,0,48,1,2020/2/10
ShangHai,295,0,44,1,2020/2/10
ShangHai,303,0,52,1,2020/2/11
ShangHai,303,0,48,1,2020/2/11
ShangHai,302,0,48,1,2020/2/11
ShangHai,311,0,57,1,2020/2/12
ShangHai,306,0,57,1,2020/2/12
ShangHai,306,0,53,1,2020/2/12
ShangHai,315,0,62,1,2020/2/13
ShangHai,315,0,57,1,2020/2/13
ShangHai,313,0,57,1,2020/2/13
ShangHai,311,0,57,1,2020/2/13
ShangHai,318,0,90,1,2020/2/14
ShangHai,318,0,62,1,2020/2/14
ShangHai,326,0,124,1,2020/2/15
ShangHai,326,0,90,1,2020/2/15
ShangHai,318,0,90,1,2020/2/15
ShangHai,328,0,140,1,2020/2/16
ShangHai,326,0,124,1,2020/2/16
ShangHai,332,0,161,1,2020/2/17
ShangHai,331,0,161,1,2020/2/17
ShangHai,331,0,140,1,2020/2/17
ShangHai,333,0,177,1,2020/2/18
ShangHai,333,0,161,1,2020/2/18
ShangHai,333,0,186,2,2020/2/19
ShangHai,334,0,199,2,2020/2/20
ShangHai,333,0,199,2,2020/2/20
ShangHai,333,0,200,2,2020/2/20
ShangHai,333,0,187,2,2020/2/20
ShangHai,334,0,211,2,2020/2/21
ShangHai,335,0,227,3,2020/2/22
ShangHai,334,0,227,3,2020/2/22
ShangHai,334,0,211,3,2020/2/22
ShangHai,335,0,249,3,2020/2/23
ShangHai,335,0,261,3,2020/2/24
ShangHai,335,0,255,3,2020/2/24
ShangHai,336,0,268,3,2020/2/25
ShangHai,335,0,268,3,2020/2/25
ShangHai,336,0,272,3,2020/2/26
ShangHai,337,0,276,3,2020/2/27
ShangHai,337,0,272,3,2020/2/27
ShangHai,337,0,279,3,2020/2/28
ShangHai,337,0,287,3,2020/2/29
ShangHai,337,0,279,3,2020/2/29
ShangHai,337,0,290,3,2020/3/1
ShangHai,337,0,292,3,2020/3/2
ShangHai,338,0,294,3,2020/3/3
ShangHai,338,0,292,3,2020/3/3
ShangHai,338,0,298,3,2020/3/4
ShangHai,339,0,303,3,2020/3/5
ShangHai,342,0,306,3,2020/3/6
ShangHai,339,0,306,3,2020/3/6
ShangHai,342,0,313,3,2020/3/7
ShangHai,342,0,314,3,2020/3/8
ShangHai,342,0,315,3,2020/3/9
ShangHai,344,0,319,3,2020/3/10
ShangHai,342,0,319,3,2020/3/10
ShangHai,344,0,320,3,2020/3/11
ShangHai,344,0,321,3,2020/3/12
ShangHai,346,0,324,3,2020/3/13
ShangHai,346,0,323,3,2020/3/13
ShangHai,346,0,321,3,2020/3/13
ShangHai,352,0,324,3,2020/3/14
ShangHai,350,0,324,3,2020/3/14
ShangHai,353,0,324,3,2020/3/15
ShangHai,355,0,325,3,2020/3/16
ShangHai,355,0,324,3,2020/3/16
ShangHai,358,0,325,3,2020/3/17
ShangHai,361,0,326,3,2020/3/18
ShangHai,361,0,325,3,2020/3/18
ShangHai,363,0,326,3,2020/3/19
ShangHai,371,0,326,3,2020/3/20
ShangHai,380,0,327,3,2020/3/21
ShangHai,380,0,326,3,2020/3/21
ShangHai,394,0,328,4,2020/3/22
ShangHai,404,0,329,4,2020/3/23
ShangHai,404,0,328,4,2020/3/23
ShangHai,414,0,330,4,2020/3/24
ShangHai,414,0,329,4,2020/3/24
ShangHai,413,0,329,4,2020/3/24
ShangHai,433,19,330,5,2020/3/25
ShangHai,451,19,331,5,2020/3/26
ShangHai,451,19,330,5,2020/3/26
ShangHai,468,19,334,5,2020/3/27
ShangHai,468,19,331,5,2020/3/27
ShangHai,485,19,334,5,2020/3/28
ShangHai,492,19,334,5,2020/3/29
ShangHai,498,19,338,5,2020/3/30
ShangHai,498,19,334,5,2020/3/30
ShangHai,509,19,341,5,2020/3/31
ShangHai,509,19,338,5,2020/3/31
ShangHai,516,19,341,6,2020/4/1
ShangHai,522,19,343,6,2020/4/2
ShangHai,526,19,348,6,2020/4/3
ShangHai,526,19,343,6,2020/4/3
ShangHai,529,19,356,6,2020/4/4
ShangHai,529,19,348,6,2020/4/4
ShangHai,529,19,353,6,2020/4/4
ShangHai,526,19,353,6,2020/4/4
ShangHai,531,19,383,6,2020/4/5
ShangHai,531,19,356,6,2020/4/5
ShangHai,536,19,389,6,2020/4/6
ShangHai,536,19,383,6,2020/4/6
ShangHai,538,19,406,6,2020/4/7
ShangHai,538,19,389,6,2020/4/7
ShangHai,543,19,418,7,2020/4/8
ShangHai,543,19,417,7,2020/4/8
ShangHai,543,19,406,7,2020/4/8
ShangHai,552,19,422,7,2020/4/9
ShangHai,552,19,417,7,2020/4/9
ShangHai,555,19,435,7,2020/4/10
